Date,Title,Value,Type,URL,Open,High,Low,Close,Volume,Market Cap,Percent Change,Percent Change 48,Percent Change 72
8/3/2017,"WannaCry-Linked Bitcoin Wallets Have Been Emptied, Analysts Say",99,99,https://www.bloomberg.com/news/articles/2017-08-03/wannacry-linked-bitcoin-wallets-have-been-emptied-analysts-say,2709.56,2813.31,2685.14,2804.73,"804,797,000","44,666,400,000",3.51,3.25,15.98
8/8/2017,Why HBO’s hackers want bitcoin ransom,99,99,http://www.detroitnews.com/story/business/2017/08/08/hbo-hackers-want-bitcoin-ransom/104414754/,3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000",1.48,-2.27,-1.13
8/9/2017,Fidelity Brings Bitcoin Tracking to Traditional Investor Portfolios,99,99,https://www.coindesk.com/fidelity-brings-bitcoin-tracking-traditional-investor-portfolios/,3420.4,3422.76,3247.67,3342.47,"1,468,960,000","56,424,900,000",-2.28,1.16,9.22
8/8/2017,SegWit Lock-In: What the Tech Milestone Means for Bitcoin,1,5,https://www.coindesk.com/segwits-likely-lock-todays-milestone-means-bitcoin/,3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000",1.48,-2.27,-1.13
8/8/2017,Overstock Accepts Major Alt-Coins With Help From ShapeShift,1,3,http://fortune.com/2017/08/08/overstock-digital-currency/,3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000",1.48,-2.27,-1.13
8/8/2017,Putin's Aide Seeks $100 Million to Rival China in Bitcoin Mining,1,1,https://www.bloomberg.com/news/articles/2017-08-08/putin-s-aide-seeks-100-million-to-rival-china-in-bitcoin-mining,3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000",1.48,-2.27,-1.13
8/8/2017,Lawmakers Want to See Bitcoin Become an Official Currency in Australia,1,1,https://www.coindesk.com/lawmakers-want-see-bitcoin-become-official-currency-australia/,3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000",1.48,-2.27,-1.13
8/10/2017,Top Wall Street strategist expects bitcoin to be the best asset through year-end,1,4,https://www.cnbc.com/2017/08/10/fundstrats-tom-lee-expects-bitcoin-to-be-the-best-asset-through-year-end.html,3341.84,3453.45,3319.47,3381.28,"1,515,110,000","55,134,700,000",1.18,7.97,14.89
8/10/2017,"Howard Marks, who has called past market bubbles, says 'I don't understand what's behind bitcoin'",-1,4,https://www.cnbc.com/2017/08/10/howard-marks-i-dont-understand-whats-behind-bitcoin.html,3341.84,3453.45,3319.47,3381.28,"1,515,110,000","55,134,700,000",1.18,7.97,14.89
8/4/2017,Now Cerber ransomware wants to steal your Bitcoin wallets and passwords too,99,99,https://www.zdnet.com/article/now-cerber-ransomware-wants-to-steal-your-bitcoin-wallets-and-passwords-too/,2806.93,2899.33,2743.72,2895.89,"1,002,120,000","46,276,200,000",3.17,12.33,10.98
8/17/2017,Bitcoin faces regulations crackdown by third Asia Pacific country,-1,1,https://www.cnbc.com/2017/08/17/bitcoin-faces-regulations-crackdown-by-asia-pacific-country.html,4384.44,4484.7,4243.71,4331.69,"2,553,360,000","72,389,100,000",-1.2,-3.95,-3.19
8/21/2017,November SegWit2x Hard Fork Could See Newbie Users Lose Bitcoins,-1,5,https://cointelegraph.com/news/november-segwit2x-hard-fork-could-see-newbie-users-lose-bitcoins,4090.48,4109.14,3988.6,4001.74,"2,800,890,000","67,567,100,000",-2.17,2.47,3.74
8/17/2017,Egypt's first bitcoin exchange to begin trading this month,99,99,https://www.reuters.com/article/egypt-bitcoin/egypts-first-bitcoin-exchange-to-begin-trading-this-month-idUSL4N1L33NK,4384.44,4484.7,4243.71,4331.69,"2,553,360,000","72,389,100,000",-1.2,-3.95,-3.19
8/18/2017,"Wall Street strategist Tom Lee sees bitcoin surging to $6,000 next year, $25,000 by 2022",1,4,https://www.cnbc.com/2017/08/18/tom-lee-sees-bitcoin-jumping-to-6000-next-year.html,4324.34,4370.13,4015.4,4160.62,"2,941,710,000","71,406,500,000",-3.79,0.8,-1.75
8/13/2017,Microsoft and Intel want Bitcoin tech in your workplace,1,3,https://www.engadget.com/2017/08/13/microsoft-and-intel-blockchain-framework/,3880.04,4208.39,3857.8,4073.26,"3,159,090,000","64,034,100,000",4.98,6.18,2.67
8/18/2017,"Bond, Bitcoin Bond: Japanese Firm Issues Debt Denominated in Bitcoins",99,99,https://cointelegraph.com/news/bond-bitcoin-bond-japanese-firm-issues-debt-denominated-in-bitcoins,4324.34,4370.13,4015.4,4160.62,"2,941,710,000","71,406,500,000",-3.79,0.8,-1.75
8/25/2017,McAffee’s MGT Capital Secures $2.4 Million in Funding to Bolster Mining Operation,1,3,https://cointelegraph.com/news/mcaffees-mgt-capital-secures-24-million-in-funding-to-bolster-mining-operation,4332.82,4455.7,4307.35,4371.6,"1,727,970,000","71,595,100,000",0.9,-0.44,0.26
8/29/2017,SEC Warns of ICO Schemes After Suspending 4 Firms,99,99,https://news.bitcoin.com/sec-warns-ico-schemes-suspending-4-firms/,4389.21,4625.68,4352.13,4579.02,"2,486,080,000","72,553,800,000",4.32,-0.3,2.72
8/24/2017,Australia Blames Bitcoin for Rise of Organized Crime,99,99,https://www.financemagnates.com/cryptocurrency/news/australia-accuses-bitcoin-growth-organized-crime/,4137.6,4376.39,4130.26,4334.68,"2,037,750,000","68,363,900,000",4.76,0.85,0.41
8/24/2017,Bitcoin mining is popular in Venezuela because of hyperinflation,1,3,https://www.cnbc.com/2017/08/24/bitcoin-mining-is-popular-in-venezuela-because-of-hyperinflation.html,4137.6,4376.39,4130.26,4334.68,"2,037,750,000","68,363,900,000",4.76,0.85,0.41
8/22/2017,Bitcoin Skeptic Mark Cuban to Invest in Cryptocurrency Fund,1,4,https://www.bloomberg.com/news/articles/2017-08-22/bitcoin-skeptic-mark-cuban-to-invest-in-cryptocurrency-fund,3998.35,4128.76,3674.58,4100.52,"3,764,240,000","66,051,000,000",2.56,1.24,5.71
8/26/2017,"SEC halts trading in First Bitcoin Capital shares, which have gained more than 6,000% in 2017",-1,1,https://www.marketwatch.com/story/sec-halts-trading-in-first-bitcoin-capital-shares-which-have-gained-more-than-6000-in-2017-2017-08-24,4372.06,4379.28,4269.52,4352.4,"1,511,610,000","72,249,100,000",-0.45,0.7,0.7
8/29/2017,Russian Regulator: Bitcoin Should Be Limited to 'Qualified Investors',99,99,https://www.coindesk.com/russian-regulator-bitcoin-limited-qualified-investors/,4389.21,4625.68,4352.13,4579.02,"2,486,080,000","72,553,800,000",4.32,-0.3,2.72
8/26/2017,Vietnamese PM Approves Plan to Authorize Bitcoin As Form of Payment,99,99,https://cointelegraph.com/news/vietnamese-pm-approves-plan-to-authorize-bitcoin-as-form-of-payment,4372.06,4379.28,4269.52,4352.4,"1,511,610,000","72,249,100,000",-0.45,0.7,0.7
9/4/2017,Bitcoin Tumbles as PBOC Declares Initial Coin Offerings Illegal,-1,1,https://www.bloomberg.com/news/articles/2017-09-04/china-central-bank-says-initial-coin-offerings-are-illegal,4591.63,4591.63,4108.4,4236.31,"2,987,330,000","75,955,500,000",-7.74,3.31,8.52
9/8/2017,Bitcoin Falls After Report Claims China Orders Exchanges to Shut,-1,1,https://www.bloomberg.com/news/articles/2017-09-08/bitcoin-falls-after-report-claims-china-orders-exchanges-to-shut,4605.16,4661,4075.18,4228.75,"2,700,890,000","76,220,200,000",-8.17,-0.06,-2.5
9/8/2017,Russia to regulate Bitcoin market: finance minister,-1,1,https://www.reuters.com/article/us-russia-bitcoin/russia-to-regulate-bitcoin-market-finance-minister-idUSKCN1BJ1WB,4605.16,4661,4075.18,4228.75,"2,700,890,000","76,220,200,000",-8.17,-0.06,-2.5
9/8/2017,HOWARD MARKS: 'I see no reason why bitcoin can’t be a currency',1,4,http://www.businessinsider.com/bitcoin-price-howard-marks-weighs-in-2017-9,4605.16,4661,4075.18,4228.75,"2,700,890,000","76,220,200,000",-8.17,-0.06,-2.5
9/8/2017,US Politicians Want Tax Exemptions For Bitcoin Purchases Less Than $600,99,99,https://news.bitcoin.com/politicians-want-tax-exemptions-for-less-than-600-purchases/,4605.16,4661,4075.18,4228.75,"2,700,890,000","76,220,200,000",-8.17,-0.06,-2.5
9/9/2017,Russian Government Plans to Subsidize Bitcoin Mining Electrical Cost,99,99,https://cointelegraph.com/news/russian-government-plans-to-subsidize-bitcoin-mining-electrical-cost,4229.81,4308.82,4114.11,4226.06,"1,386,230,000","70,017,200,000",-0.09,-2.44,-1.53
9/6/2017,Regulators approve Canada’s first bitcoin fund manager,1,1,https://www.theglobeandmail.com/globe-investor/funds-and-etfs/canadas-first-bitcoin-fund-manager-gets-regulator-approval/article36191928/,4376.59,4617.25,4376.59,4597.12,"2,172,100,000","72,418,700,000",5.04,0.06,-8.01
9/5/2017,Russian Official Claims Central Bank Has Approved First Cryptocurrency Exchange,1,1,https://news.bitcoin.com/russian-official-claims-central-bank-has-approved-first-cryptocurrency-exchange/,4228.29,4427.84,3998.11,4376.53,"2,697,970,000","69,954,400,000",3.51,5.04,5.1
9/5/2017,"Bitcoin Is a Bubble, Says Nobel-Winning Economist Who Predicted the Housing Collapse",-1,4,http://time.com/money/4927041/bitcoin-bubble-robert-shiller/,4228.29,4427.84,3998.11,4376.53,"2,697,970,000","69,954,400,000",3.51,5.04,5.1
9/14/2017,China Bitcoin Exchange to Stop Trading Virtual Currencies Amid Crackdown,-1,1,https://www.nytimes.com/2017/09/14/business/china-bitcoin-exchange.html,3875.37,3920.6,3153.86,3154.95,"2,716,310,000","64,191,600,000",-18.59,15.3,14.9
9/12/2017,Jamie Dimon Says Bitcoin Is a ‘Fraud’ That Will ‘Blow Up’,-1,4,https://blogs.wsj.com/moneybeat/2017/09/12/jamie-dimon-says-bitcoin-is-a-fraud-that-will-blow-up/,4168.88,4344.65,4085.22,4130.81,"1,864,530,000","69,033,400,000",-0.91,-6.01,-23.62
9/11/2017,Bitcoin price falls again on reports that China is shutting down local exchanges,-1,1,https://www.cnbc.com/2017/09/11/bitcoin-price-falls-on-reports-that-china-is-closing-local-exchanges.html,4122.47,4261.67,4099.4,4161.27,"1,557,330,000","68,256,000,000",0.94,-0.73,-6.7
9/19/2017,"‘Bitcoin is a bubble,’ says the head of the world’s largest hedge fund",-1,4,https://www.marketwatch.com/story/bitcoin-is-a-bubble-says-the-head-of-the-worlds-largest-hedge-fund-2017-09-19,4073.79,4094.07,3868.87,3924.97,"1,563,980,000","67,520,300,000",-3.65,-0.48,-7.49
9/16/2017,"The Pirate Bay is secretly running a Bitcoin miner in the background, increasing your CPU usage",-1,2,https://betanews.com/2017/09/16/pirate-bay-secret-bitcoin-miner/,3637.75,3808.84,3487.79,3625.04,"1,818,400,000","60,271,600,000",-0.35,-1.16,12.14
9/21/2017,Jamie Dimon is being accused of market abuse in Sweden for badmouthing bitcoin,99,99,https://qz.com/1083781/jpmorgans-jamie-dimon-is-accused-of-manipulating-the-bitcoin-btc-price-in-sweden/,3901.47,3916.42,3613.63,3631.04,"1,411,480,000","64,677,600,000",-6.93,-0.01,4.44
9/21/2017,U.S. government sues over alleged bitcoin Ponzi scheme,-1,1,http://money.cnn.com/2017/09/21/investing/bitcoin-ponzi-scheme/index.html,3901.47,3916.42,3613.63,3631.04,"1,411,480,000","64,677,600,000",-6.93,-0.01,4.44
9/19/2017,Bank Negara Malaysia Aims to Regulate but not Prohibit Bitcoin,99,99,https://www.newsbtc.com/2017/09/19/bank-negara-malaysia-aims-regulate-not-prohibit-bitcoin/,4073.79,4094.07,3868.87,3924.97,"1,563,980,000","67,520,300,000",-3.65,-0.48,-7.49
9/13/2017,JPMorgan CEO doubles down on trashing bitcoin,-1,4,https://nypost.com/2017/09/13/jpmorgan-ceo-doubles-down-on-trashing-bitcoin/,4131.98,4131.98,3789.92,3882.59,"2,219,410,000","68,432,200,000",-6.04,-18.74,-6.31
9/13/2017,"Bitcoin should be valued at half of what it's worth today, says Mohamed El-Erian",-1,4,https://www.cnbc.com/2017/09/13/mohamed-el-erian-warns-bitcoin-should-be-worth-about-half-current-values.html,4131.98,4131.98,3789.92,3882.59,"2,219,410,000","68,432,200,000",-6.04,-18.74,-6.31
9/29/2017,South Korea has banned all forms of initial coin offerings in the country,-1,1,https://qz.com/1090437/bitcoin-btc-and-ethereum-eth-prices-fall-on-south-koreas-bans-on-initial-coin-offerings-icos/,4171.62,4214.63,4039.29,4163.07,"1,367,050,000","69,219,200,000",-0.2,4.22,5.78
9/29/2017,IMF chief tells central bankers to not dismiss bitcoin,1,4,https://www.usatoday.com/story/money/2017/09/29/imf-chief-tells-central-bankers-not-ignore-bitcoin/716053001/,4171.62,4214.63,4039.29,4163.07,"1,367,050,000","69,219,200,000",-0.2,4.22,5.78
9/27/2017,"Grayscale Investments, LLC Announces Withdrawal of Rule 19b‑4 Application for Bitcoin Investment Trust",99,99,https://www.prnewswire.com/news-releases/grayscale-investments-llc-announces-withdrawal-of-rule-19b4-application-for-bitcoin-investment-trust-300527140.html,3892.94,4210.05,3884.82,4200.67,"1,686,880,000","64,579,200,000",7.9,-0.62,-0.9
9/22/2017,"Governments will close down bitcoin and cryptocurrencies if they get too big, warns Jamie Dimon",99,99,https://www.cnbc.com/2017/09/22/bitcoin-jpmorgans-jamie-dimon-lays-into-bitcoin-again.html,3628.02,3758.27,3553.53,3630.7,"1,194,830,000","60,152,300,000",0.07,4.45,1.44
9/27/2017,"Bitcoin is ‘more than just a fad,’ says Morgan Stanley chief",99,99,https://www.marketwatch.com/story/bitcoin-is-more-than-just-a-fad-says-morgan-stanley-chief-2017-09-27,3892.94,4210.05,3884.82,4200.67,"1,686,880,000","64,579,200,000",7.9,-0.62,-0.9
9/30/2017,"Once a leader in virtual currencies, China turns against them",99,99,https://www.economist.com/news/finance-and-economics/21729795-after-bans-exchanges-and-initial-coin-offerings-bitcoin-miners-fear-they-are,4166.11,4358.43,4160.86,4338.71,"1,207,450,000","69,136,600,000",4.14,1.5,1.63
9/29/2017,RBC's CEO pushes back on suggestion bitcoin is a fraud,99,99,https://www.reuters.com/article/us-rbc-mcckay-reutersnewsmaker/rbcs-ceo-pushes-back-on-suggestion-bitcoin-is-a-fraud-idUSKCN1C33CO,4171.62,4214.63,4039.29,4163.07,"1,367,050,000","69,219,200,000",-0.2,4.22,5.78
9/26/2017,Crypto fund manager: You’ll never see a bigger bubble than bitcoin... buy it anyway,-1,4,https://www.marketwatch.com/story/crypto-fund-manager-youll-never-see-a-bigger-bubble-than-bitcoin-buy-it-anyway-2017-09-26,3928.41,3969.89,3869.9,3892.35,"1,043,740,000","65,161,000,000",-0.92,7.92,7.25
9/27/2017,Wolf of Wall Street Calls Bitcoin a “Fraud”,-1,4,https://cointelegraph.com/news/wolf-of-wall-street-calls-bitcoin-a-fraud,3892.94,4210.05,3884.82,4200.67,"1,686,880,000","64,579,200,000",7.9,-0.62,-0.9
9/26/2017,London gold dealer Sharps Pixley to accept payment in bitcoin,99,99,https://www.reuters.com/article/gold-bitcoin-sharps-pixley/london-gold-dealer-sharps-pixley-to-accept-payment-in-bitcoin-idUSL8N1M64T6,3928.41,3969.89,3869.9,3892.35,"1,043,740,000","65,161,000,000",-0.92,7.92,7.25
9/27/2017,Chinese bitcoin exchange BTCChina stops accepting deposits,-1,3,http://www.atimes.com/article/chinese-bitcoin-exchange-btcchina-stops-accepting-deposits/,3892.94,4210.05,3884.82,4200.67,"1,686,880,000","64,579,200,000",7.9,-0.62,-0.9
9/29/2017,Russia May Ban Bitcoin Payments Entirely: Deputy Finance Minister,-1,1,https://cointelegraph.com/news/russia-may-ban-bitcoin-payments-entirely-deputy-finance-minister,4171.62,4214.63,4039.29,4163.07,"1,367,050,000","69,219,200,000",-0.2,4.22,5.78
9/22/2017,"Strategist predicts bitcoin, digital currency trading volume will 'soon surpass' Apple's",1,4,https://www.cnbc.com/2017/09/22/strategist-predicts-bitcoin-digital-currency-trading-volume-will-soon-surpass-apples.html,3628.02,3758.27,3553.53,3630.7,"1,194,830,000","60,152,300,000",0.07,4.45,1.44
10/2/2017,Goldman Sachs Explores a New World: Trading Bitcoin,1,3,https://www.wsj.com/articles/goldman-sachs-explores-a-new-world-trading-bitcoin-1506959128,4395.81,4470.23,4377.46,4409.32,"1,431,730,000","72,963,200,000",0.31,-2.08,-4.08
10/10/2017,"Putin Condemns Bitcoin, Calls for Russian Ban of Digital Currencies",-1,1,https://cointelegraph.com/news/putin-condemns-bitcoin-calls-for-russian-ban-of-digital-currencies,4776.21,4922.17,4765.1,4781.99,"1,597,140,000","79,351,800,000",0.12,0.93,13.9
10/2/2017,China is turning against cryptocurrencies,99,99,https://www.economist.com/blogs/graphicdetail/2017/10/daily-chart-0,4395.81,4470.23,4377.46,4409.32,"1,431,730,000","72,963,200,000",0.31,-2.08,-4.08
10/3/2017,BlackRock’s Fink says rise of bitcoin shows ‘how much money laundering is being done in the world’,99,99,https://www.marketwatch.com/story/blackrocks-fink-says-rise-of-bitcoin-shows-how-much-money-laundering-is-being-done-in-the-world-2017-10-03,4408.46,4432.47,4258.89,4317.48,"1,288,020,000","73,181,300,000",-2.06,-2.04,0.25
10/10/2017,"Wealthy Remain Curious But Skeptical About Bitcoin, UBS CEO Says",99,99,https://www.bloomberg.com/news/articles/2017-10-10/wealthy-remain-curious-but-skeptical-about-bitcoin-ubs-ceo-says,4776.21,4922.17,4765.1,4781.99,"1,597,140,000","79,351,800,000",0.12,0.93,13.9
10/5/2017,"Mark Cuban Confirms Investment in Bitcoin, Rejects Jamie Dimon",1,4,https://themerkle.com/billionaire-investor-mark-cuban-confirms-investment-in-bitcoin-rejects-jamie-dimon/,4229.88,4362.64,4164.05,4328.41,"1,161,770,000","70,233,700,000",2.33,0.98,2.28
10/4/2017,SegWit2x ‘Maximum Disruption’ Could Be Sending Bitcoin Towards $4000,-1,5,https://cointelegraph.com/news/segwit2x-maximum-disruption-could-be-sending-bitcoin-towards-4000,4319.37,4352.31,4210.42,4229.36,"1,116,770,000","71,712,500,000",-2.08,2.34,3.34
10/13/2017,"Jamie Dimon says if you're 'stupid' enough to buy bitcoin, you'll pay the price one day",-1,4,https://www.cnbc.com/2017/10/13/jamie-dimon-says-people-who-buy-bitcoin-are-stupid.html,5464.16,5840.3,5436.85,5647.21,"3,615,480,000","90,812,400,000",3.35,3.27,0.55
10/16/2017,Putin Orders the Issue of Russia’s National Cryptocurrency – the Cryptoruble,1,1,https://news.bitcoin.com/putin-issue-russias-national-cryptocurrency-cryptoruble/,5687.57,5776.23,5544.21,5725.59,"2,008,070,000","94,559,000,000",0.67,-2.1,-2.36
10/17/2017,CFTC Aligns With SEC: ICO Tokens Can Be Commodities,99,99,https://www.coindesk.com/cftc-no-inconsistency-sec-cryptocurrency-regulation/,5741.58,5800.35,5472.72,5605.51,"1,821,570,000","95,469,300,000",-2.37,-0.26,1.84
10/18/2017,Bitcoin briefly plunges nearly 9% on fears of greater oversight from US regulators,-1,1,https://www.cnbc.com/2017/10/18/bitcoin-plunges-nearly-9-percent-on-fears-of-greater-oversight-from-us-regulators.html,5603.82,5603.82,5151.44,5590.69,"2,399,270,000","93,190,200,000",-0.23,2.11,7.53
10/21/2017,MasterCard Announces Blockchain B2B Payments Despite Rejection of Bitcoin,1,3,https://cointelegraph.com/news/mastercard-announces-blockchain-b2b-payments-despite-rejection-of-bitcoin,5996.79,6194.88,5965.07,6031.6,"2,207,100,000","99,763,200,000",0.58,-0.38,-1.68
10/16/2017,"Julian Assange Says He’s Made a 50,000% Return on Bitcoin",1,4,http://fortune.com/2017/10/16/bitcoin-price-julian-assange-wikileaks/,5687.57,5776.23,5544.21,5725.59,"2,008,070,000","94,559,000,000",0.67,-2.1,-2.36
10/11/2017,Billionaire Mike Novogratz: Bitcoin's Price Will Reach $10k in Less Than a Year,1,4,https://www.coindesk.com/billionaire-mike-novogratz-bitcoins-price-will-reach-10k-in-less-than-a-year/,4789.25,4873.73,4751.63,4826.48,"1,222,280,000","79,578,200,000",0.78,12.85,17
10/16/2017,Bernanke Thinks Bitcoin Will Fail (But He Likes Blockchain),99,99,http://fortune.com/2017/10/16/bitcoin-bernanke/,5687.57,5776.23,5544.21,5725.59,"2,008,070,000","94,559,000,000",0.67,-2.1,-2.36
10/17/2017,"Bitcoin is a 'speculative bubble' and unlikely to become a real currency, UBS says",-1,4,https://www.cnbc.com/2017/10/17/bitcoin-is-speculative-bubble-and-unlikely-to-become-a-currency-ubs.html,5741.58,5800.35,5472.72,5605.51,"1,821,570,000","95,469,300,000",-2.37,-0.26,1.84
10/20/2017,Jeff Sessions Says Dark Web Use with Bitcoin is ‘Big Problem’,99,99,https://cointelegraph.com/news/jeff-sessions-says-dark-web-use-with-bitcoin-is-big-problem,5708.11,6060.11,5627.23,6011.45,"2,354,430,000","94,947,900,000",5.31,0.34,-0.05
10/11/2017,Bitcoin Bursting With Potential Says Billionaire Jeff Epstein,1,4,https://cointelegraph.com/news/bitcoin-bursting-with-potential-says-billionaire-jeff-epstein,4789.25,4873.73,4751.63,4826.48,"1,222,280,000","79,578,200,000",0.78,12.85,17
10/20/2017,"Bitcoin is heading to $10,000, CNBC survey says",1,4,https://www.cnbc.com/2017/10/20/bitcoin-price-is-heading-to-10000-cnbc-survey-says.html,5708.11,6060.11,5627.23,6011.45,"2,354,430,000","94,947,900,000",5.31,0.34,-0.05
10/16/2017,Nobel-winning economist Shiller calls bitcoin a fad,-1,4,https://www.cnbc.com/2017/10/16/nobel-winning-economist-shiller-calls-bitcoin-a-fad.html,5687.57,5776.23,5544.21,5725.59,"2,008,070,000","94,559,000,000",0.67,-2.1,-2.36
10/14/2017,"World Bank President: Everyone Is Excited About Blockchain, Not Bitcoin",99,99,https://cointelegraph.com/news/world-bank-president-everyone-is-excited-about-blockchain-not-bitcoin,5643.53,5837.7,5591.64,5831.79,"1,669,030,000","93,803,000,000",3.34,-2.63,-1.82
10/31/2017,Bitcoin Surges After World's Biggest Exchange Announces Plans for Futures,1,3,https://www.bloomberg.com/news/articles/2017-10-31/cme-group-world-s-biggest-exchange-plans-bitcoin-futures,6132.02,6470.43,6103.33,6468.4,"2,311,380,000","102,130,000,000",5.49,4.62,9.43
10/23/2017,Bitcoin is ‘just going to implode one day’: Saudi Prince Alwaleed,-1,4,https://www.marketwatch.com/story/bitcoin-is-enron-in-the-making-saudi-prince-alwaleed-2017-10-23,6006,6075.59,5732.47,5930.32,"2,401,840,000","99,941,600,000",-1.26,-6.81,-3.03
10/31/2017,Bitcoin Cash Developers Propose Date for November Hard Fork,1,5,https://www.coindesk.com/bitcoin-cash-developers-set-date-november-hard-fork/,6132.02,6470.43,6103.33,6468.4,"2,311,380,000","102,130,000,000",5.49,4.62,9.43
10/29/2017,Chinese Might be Able to Trade Bitcoin Again Soon,1,1,https://cointelegraph.com/news/chinese-might-be-able-to-trade-bitcoin-again-soon,5754.44,6255.71,5724.58,6153.85,"2,859,040,000","95,819,800,000",6.94,-0.38,5.11
10/31/2017,Chinese Bitcoin Exchanges Have Reportedly Found a Loophole in the Ban,1,1,https://www.financemagnates.com/cryptocurrency/exchange/chinese-bitcoin-exchanges-reportedly-found-loophole-ban/,6132.02,6470.43,6103.33,6468.4,"2,311,380,000","102,130,000,000",5.49,4.62,9.43
10/26/2017,"People are 'underestimating' the 'great potential' of bitcoin, billionaire Peter Thiel says",1,4,https://www.cnbc.com/2017/10/26/bitcoin-underestimated-peter-thiel-says.html,5747.95,5976.8,5721.22,5904.83,"1,905,040,000","95,685,100,000",2.73,-2.1,-2.57
10/25/2017,Central Bank of Singapore Sees No Reason to Regulate Cryptocurrencies,1,1,https://news.bitcoin.com/central-bank-of-singapore-no-reason-regulate-cryptocurrencies/,5524.6,5754.33,5397.88,5750.8,"1,966,990,000","91,954,200,000",4.09,2.68,0.52
10/29/2017,"South Korea to Regulate Bitcoin as Commodity, Says Bank of Korea Governor",99,99,https://cointelegraph.com/news/south-korea-to-regulate-bitcoin-as-commodity-says-bank-of-korea-governor,5754.44,6255.71,5724.58,6153.85,"2,859,040,000","95,819,800,000",6.94,-0.38,5.11
10/27/2017,Billionaire Investor Warren Buffett Says Leading Cryptocurrency Bitcoin in ‘Bubble’ Territory,-1,4,https://cointelegraph.com/news/billionaire-investor-warren-buffett-says-leading-cryptocurrency-bitcoin-in-bubble-territory,5899.74,5988.39,5728.82,5780.9,"1,710,130,000","98,225,400,000",-2.01,-0.48,6.45
10/26/2017,'A Real Bubble': Billionaire Warren Buffett Doubles Down on Bitcoin Doubt,-1,4,https://www.coindesk.com/real-bubble-billionaire-warren-buffett-doubles-bitcoin-doubt/,5747.95,5976.8,5721.22,5904.83,"1,905,040,000","95,685,100,000",2.73,-2.1,-2.57
10/23/2017,Money20/20: Wozniak Thinks Bitcoin Is Better Than Gold,1,4,https://bitcoinmagazine.com/articles/money2020-wozniak-thinks-bitcoin-better-gold/,6006,6075.59,5732.47,5930.32,"2,401,840,000","99,941,600,000",-1.26,-6.81,-3.03
11/2/2017,"Bitcoin Is the ‘Very Definition’ of a Bubble, Credit Suisse CEO Says",1,4,https://www.bloomberg.com/news/articles/2017-11-02/bitcoin-is-very-definition-of-a-bubble-credit-suisse-ceo-says,6777.77,7367.33,6758.72,7078.5,"4,653,770,000","112,910,000,000",4.44,1.83,4.26
11/7/2017,"Bitcoin - New Asset Class ‘First in Hundreds of Years’, Max Keiser",1,4,https://cointelegraph.com/news/bitcoin-new-asset-class-first-in-hundreds-of-years-max-keiser,7023.1,7253.32,7023.1,7144.38,"2,326,340,000","117,056,000,000",1.73,4.41,-0.01
11/2/2017,Blankfein Says Don’t Dismiss Bitcoin,1,4,https://www.bloomberg.com/news/articles/2017-11-02/blankfein-says-don-t-dismiss-bitcoin-while-still-pondering-value,6777.77,7367.33,6758.72,7078.5,"4,653,770,000","112,910,000,000",4.44,1.83,4.26
11/9/2017,Mnuchin: We are looking 'very carefully' at bitcoin,-1,1,https://finance.yahoo.com/news/mnuchin-looking-carefully-bitcoin-211340636.html,7446.83,7446.83,7101.52,7143.58,"3,226,250,000","124,146,000,000",-4.07,-7.36,-11
11/6/2017,"Goldman Sachs predicts bitcoin can run past $7,900",1,4,https://www.cnbc.com/2017/11/06/goldman-sachs-predicts-bitcoin-can-run-past-7900.html,7403.22,7445.77,7007.31,7022.76,"3,111,900,000","123,379,000,000",-5.14,1.73,6.22
11/1/2017,Amazon just bought three domain names related to cryptocurrency,1,3,https://www.cnbc.com/2017/11/01/amazon-buys-crypto-domains-bitcoin-ethereum.html,6440.97,6767.31,6377.88,6767.31,"2,870,320,000","107,287,000,000",5.07,4.6,6.51
11/7/2017,"No bitcoins for payments and settlements, says the Reserve Bank of India — Quartz",-1,1,https://qz.com/1121363/no-bitcoins-for-payments-and-settlements-says-the-reserve-bank-of-india/,7023.1,7253.32,7023.1,7144.38,"2,326,340,000","117,056,000,000",1.73,4.41,-0.01
11/9/2017,"'Maybe bitcoin is a kind of a bubble,' Goldman Sachs CEO Blankfein says",-1,4,https://www.cnbc.com/2017/11/09/maybe-bitcoin-is-a-kind-of-bubble-goldman-sachs-ceo-blankfein-says.html,7446.83,7446.83,7101.52,7143.58,"3,226,250,000","124,146,000,000",-4.07,-7.36,-11
11/4/2017,"Bitcoin Bulls Get More Bullish, Ronnie Moas Revises Bitcoin Price Prediction",1,4,https://cointelegraph.com/news/bitcoin-bulls-get-more-bullish-ronnie-moas-revises-bitcoin-price-prediction,7164.48,7492.86,7031.28,7379.95,"2,483,800,000","119,376,000,000",3.01,0.37,-4.84
11/8/2017,"Bitcoin, Beware: Citigroup’s CEO Predicts State-Sponsored Digital Currencies",99,99,https://www.bloomberg.com/news/articles/2017-11-08/corbat-sees-governments-issuing-digital-currencies-after-bitcoin,7141.38,7776.42,7114.02,7459.69,"4,602,200,000","119,041,000,000",4.46,-4.24,-11.28
